device,corner,length_um,width_um,temp_c,vds_v,overdrive_bias_v,vov_v,id_a,gm_s,gds_s,cgg_f,vth_v,gm_id_per_v,gm_gds,ft_hz
pfet,ff,0.3,2.0,27.0,0.9,0.3400000000000001,-0.5443118359999999,1.58405319e-10,3.69307612e-09,6.09702199e-11,1.36098314e-15,0.884311836,23.314091618350265,60.571802530107,431872.5944780166
pfet,ff,0.3,2.0,27.0,0.9,0.32000000000000006,-0.5643118359999999,9.84013875e-11,2.38948703e-09,3.839415e-11,1.36506202e-15,0.884311836,24.283062370436596,62.23570596041324,278594.42773044994
pfet,ff,0.3,2.0,27.0,0.9,0.30000000000000004,-0.5843118359999999,6.00062743e-11,1.50977423e-09,2.36997761e-11,1.37102939e-15,0.884311836,25.160272781674763,63.70415583799545,175261.0362767352
pfet,ff,0.3,2.0,27.0,0.9,0.28,-0.6043118359999999,3.59951017e-11,9.33247579e-10,1.43666555e-11,1.37873219e-15,0.884311836,25.927071599300415,64.9592787270496,107730.10625536648
pfet,ff,0.3,2.0,27.0,0.9,0.26,-0.624311836,2.12880726e-11,5.65775328e-10,8.57195454e-12,1.38804021e-15,0.884311836,26.577104401645077,66.00307145352639,64872.71729011252
pfet,ff,0.3,2.0,27.0,0.9,0.24,-0.644311836,1.24417103e-11,3.37344245e-10,5.04617075e-12,1.39884464e-15,0.884311836,27.11397684609326,66.85153192646126,38381.677693209305
pfet,ff,0.3,2.0,27.0,0.9,0.21999999999999997,-0.664311836,7.20139497e-12,1.98383505e-10,2.93777372e-12,1.4110566e-15,0.884311836,27.547927287204466,67.52851781926893,22375.938320720612
pfet,ff,0.3,2.0,27.0,0.9,0.19999999999999996,-0.684311836,4.13601495e-12,1.15364263e-10,1.69501966e-12,1.42460576e-15,0.884311836,27.892612670561068,68.06072267031993,12888.332497408579
pfet,ff,0.3,2.0,27.0,0.9,0.17999999999999994,-0.704311836,2.36095913e-12,6.64907868e-11,9.71033471e-13,1.43943911e-15,0.884311836,28.162616605735145,68.47424809314322,7351.708950918629
pfet,ff,0.3,2.0,27.0,0.9,0.16000000000000014,-0.7243118359999998,1.34129158e-12,3.80548922e-11,5.53182522e-13,1.45551984e-15,0.884311836,28.371826653828695,68.79265104474867,4161.141632022833
pfet,ff,0.3,2.0,27.0,0.9,0.14000000000000012,-0.7443118359999998,7.5920579e-13,2.16620891e-11,3.13779154e-13,1.47282638e-15,0.884311836,28.532565722397877,69.03610014832279,2340.8248282204627
pfet,ff,0.3,2.0,27.0,0.9,0.1200000000000001,-0.7643118359999999,4.28520617e-13,1.22793712e-11,1.77393099e-13,1.49135153e-15,0.884311836,28.655263510926947,69.2212451849663,1310.4372679593916
pfet,ff,0.3,2.0,27.0,0.9,0.10000000000000009,-0.7843118359999999,2.41352528e-13,6.93851315e-12,1.00034105e-13,1.5111019e-15,0.884311836,28.748458561826215,69.36147576868909,730.7903361981197
pfet,ff,0.3,2.0,27.0,0.9,0.08000000000000007,-0.8043118359999999,1.35714221e-13,3.91114516e-12,5.63019115e-14,1.53209733e-15,0.884311836,28.818978078944284,69.46736009131769,406.2914758580918
pfet,ff,0.3,2.0,27.0,0.9,0.06000000000000005,-0.8243118359999999,7.62192952e-14,2.20061776e-12,3.16421102e-14,1.55437059e-15,0.884311836,,69.54712394624048,225.32541249369254
pfet,ff,0.3,2.0,27.0,0.9,0.040000000000000036,-0.8443118359999999,4.27663384e-14,1.236471e-12,1.77635744e-14,1.57796726e-15,0.884311836,,69.60710565098881,124.71137813073443
pfet,ff,0.3,2.0,27.0,0.9,0.020000000000000018,-0.864311836,2.39792978e-14,6.94017506e-13,9.96404989e-15,1.60294573e-15,0.884311836,,69.65215084847392,68.90833208196582
pfet,ff,0.3,2.0,27.0,0.9,0.0,-0.884311836,1.34382719e-14,3.89239135e-13,5.58561886e-15,1.62937744e-15,0.884311836,,69.68594613346032,38.020246788284716
pfet,ff,0.3,2.0,125.0,0.9,1.8,1.08561803,0.000194473496,0.000255172883,6.00158386e-05,3.68507341e-15,0.71438197,1.3121216425296331,4.251759018160249,11020682942.774775
pfet,ff,0.3,2.0,125.0,0.9,1.78,1.06561803,0.000189352584,0.000256871172,5.56361093e-05,3.68006588e-15,0.71438197,1.3565760053213745,4.616986615920679,11109126329.447248
pfet,ff,0.3,2.0,125.0,0.9,1.76,1.04561803,0.000184200623,0.000258273638,5.15122778e-05,3.67516902e-15,0.71438197,1.4021322718327613,5.013826781311542,11184662782.672993
pfet,ff,0.3,2.0,125.0,0.9,1.74,1.02561803,0.000179023759,0.000259358225,4.76646798e-05,3.670357e-15,0.71438197,1.4487363378399398,5.44130845079127,11246356564.304232
pfet,ff,0.3,2.0,125.0,0.9,1.72,1.00561803,0.000173828521,0.000260108969,4.41053016e-05,3.66560494e-15,0.71438197,1.4963538060592483,5.897453584128761,11293532400.926588
pfet,ff,0.3,2.0,125.0,0.9,1.7,0.9856180299999999,0.000168621686,0.000260517047,4.0836762e-05,3.66088876e-15,0.71438197,1.5449794933256686,6.3794736468087265,11325822363.89877
pfet,ff,0.3,2.0,125.0,0.9,1.6800000000000002,0.9656180300000001,0.000163410135,0.00026058092,3.78524989e-05,3.65618498e-15,0.71438197,1.5946435635708887,6.8841140630744455,11343173750.8625
pfet,ff,0.3,2.0,125.0,0.9,1.6600000000000001,0.9456180300000001,0.000158200712,0.000260305562,3.5138098e-05,3.65147057e-15,0.71438197,1.6454133404911604,7.4080720589941995,11345817010.545927
pfet,ff,0.3,2.0,125.0,0.9,1.6400000000000001,0.9256180300000001,0.000153000108,0.000259701016,3.26734037e-05,3.64672271e-15,0.71438197,1.6973910632795106,7.9483918597681935,11334204355.33674
pfet,ff,0.3,2.0,125.0,0.9,1.62,0.9056180300000001,0.000147814777,0.00025878065,3.04349107e-05,3.64191859e-15,0.71438197,1.7507089294597387,8.502757000039432,11308934729.38221
pfet,ff,0.3,2.0,125.0,0.9,1.6,0.8856180300000001,0.000142650888,0.000257559456,2.83979787e-05,3.63703521e-15,0.71438197,1.8055229771860937,9.069640438880954,11270680154.471071
pfet,ff,0.3,2.0,125.0,0.9,1.58,0.86561803,0.000137514303,0.000256052657,2.65385728e-05,3.63204912e-15,0.71438197,1.8620074524175134,9.648320538171518,11220125253.5273
pfet,ff,0.3,2.0,125.0,0.9,1.56,0.84561803,0.000132410588,0.000254274729,2.48344259e-05,3.62693627e-15,0.71438197,1.920350425450871,10.23880036622872,11157924212.35516
pfet,ff,0.3,2.0,125.0,0.9,1.54,0.82561803,0.000127345033,0.000252238812,2.32656678e-05,3.62167167e-15,0.71438197,1.9807510827689683,10.84167513128508,11084675096.853075
pfet,ff,0.3,2.0,125.0,0.9,1.52,0.80561803,0.000122322679,0.000249956455,2.18150387e-05,3.61622924e-15,0.71438197,2.043418743305973,11.457988153832613,11000908053.875727
pfet,ff,0.3,2.0,125.0,0.9,1.5,0.78561803,0.000117348351,0.000247437584,2.04678243e-05,3.6105815e-15,0.71438197,2.1085731660600837,12.089100452166768,10907083692.83897
pfet,ff,0.3,2.0,125.0,0.9,1.48,0.76561803,0.000112426696,0.000244690608,1.9211634e-05,3.60469934e-15,0.71438197,2.176445779390333,12.73658492557166,10803597226.325476
pfet,ff,0.3,2.0,125.0,0.9,1.46,0.7456180299999999,0.0001075622,0.000241722591,1.80361059e-05,3.59855175e-15,0.71438197,2.2472819540693667,13.402149684650055,10690785595.797113
pfet,ff,0.3,2.0,125.0,0.9,1.44,0.7256180299999999,0.000102759226,0.000238539453,1.69326003e-05,3.59210551e-15,0.71438197,2.3213434188381292,14.087585413564625,10568935951.824768
pfet,ff,0.3,2.0,125.0,0.9,1.42,0.7056180299999999,9.80220232e-05,0.000235146158,1.58939095e-05,3.58532493e-15,0.71438197,2.3989114927797166,14.794733668264564,10438293355.678596
pfet,ff,0.3,2.0,125.0,0.9,1.4,0.6856180299999999,9.33547526e-05,0.000231546888,1.49140021e-05,3.57817155e-15,0.71438197,2.4802903071482194,15.525469719492664,10299067908.78863
pfet,ff,0.3,2.0,125.0,0.9,1.3800000000000001,0.6656180300000001,8.87614971e-05,0.000227745187,1.3987806e-05,3.57060377e-15,0.71438197,2.5658105647251412,16.28169471323809,10151440655.77404
pfet,ff,0.3,2.0,125.0,0.9,1.36,0.6456180300000001,8.42462744e-05,0.000223744076,1.31110279e-05,3.56257661e-15,0.71438197,2.6558334786137436,17.06533444261834,9995567697.540321
pfet,ff,0.3,2.0,125.0,0.9,1.34,0.62561803,7.98130461e-05,0.00021954615,1.22800066e-05,3.55404129e-15,0.71438197,2.7507551801108368,17.878341368318157,9831583866.965912
pfet,ff,0.3,2.0,125.0,0.9,1.32,0.60561803,7.54657255e-05,0.000215153645,1.1491595e-05,3.54494499e-15,0.71438197,2.851011417096891,18.7226964577154,9659604372.58826
pfet,ff,0.3,2.0,125.0,0.9,1.3,0.58561803,7.12081846e-05,0.000210568488,1.07430654e-05,3.5352304e-15,0.71438197,2.9570826609726546,19.600410139921518,9479726052.53294
pfet,ff,0.3,2.0,125.0,0.9,1.28,0.56561803,6.70442593e-05,0.000205792335,1.00320336e-05,3.52483551e-15,0.71438197,3.0694997177782226,20.51352130638797,9292027180.48913
pfet,ff,0.3,2.0,125.0,0.9,1.26,0.54561803,6.29777551e-05,0.000200826592,9.35639917e-06,3.51369318e-15,0.71438197,3.188849645102704,21.464089801119503,9096566826.901854
pfet,ff,0.3,2.0,125.0,0.9,1.24,0.52561803,5.90124516e-05,0.000195672436,8.71429709e-06,3.50173094e-15,0.71438197,3.3157821899404025,22.454184655299603,8893383286.676083
pfet,ff,0.3,2.0,125.0,0.9,1.2200000000000002,0.5056180300000002,5.51521073e-05,0.000190330824,8.10405963e-06,3.48887068e-15,0.71438197,3.4510163494695694,23.485861739642704,8682491912.355303
pfet,ff,0.3,2.0,125.0,0.9,1.2000000000000002,0.48561803000000014,5.14004633e-05,0.000184802513,7.52418558e-06,3.47502845e-15,0.71438197,3.595347223261313,24.56113170456915,8463882774.759513
pfet,ff,0.3,2.0,125.0,0.9,1.1800000000000002,0.4656180300000001,4.77612475e-05,0.000179088084,6.97331566e-06,3.46011436e-15,0.71438197,3.7496525608967817,25.681912698614305,8237517854.021614
pfet,ff,0.3,2.0,125.0,0.9,1.1600000000000001,0.4456180300000001,4.42381777e-05,0.000173187986,6.45021275e-06,3.44403252e-15,0.71438197,3.914898736888975,26.849964910072153,8003328625.953267
pfet,ff,0.3,2.0,125.0,0.9,1.1400000000000001,0.4256180300000001,4.08349633e-05,0.000167102613,5.95374599e-06,3.42668115e-15,0.71438197,4.092145541367488,28.06680252746221,7761214334.903032
pfet,ff,0.3,2.0,125.0,0.9,1.12,0.4056180300000001,3.75553054e-05,0.000160832414,5.48287803e-06,3.4079528e-15,0.71438197,4.282548425235279,29.333575016623158,7511041143.968353
pfet,ff,0.3,2.0,125.0,0.9,1.1,0.38561803000000006,3.44028944e-05,0.000154378081,5.03665486e-06,3.38773484e-15,0.71438197,4.4873573486305265,30.65091519890247,7252643980.8940325
pfet,ff,0.3,2.0,125.0,0.9,1.08,0.36561803000000004,3.1381402e-05,0.000147740805,4.61419778e-06,3.36591006e-15,0.71438197,4.707909640238507,32.01874129461351,6985831169.869645
pfet,ff,0.3,2.0,125.0,0.9,1.06,0.34561803,2.84944683e-05,0.000140922658,4.21469713e-06,3.34235771e-15,0.71438197,4.945614584427954,33.436010620293374,6710394146.995304
pfet,ff,0.3,2.0,125.0,0.9,1.04,0.32561803,2.57456788e-05,0.000133927114,3.83740759e-06,3.3169547e-15,0.71438197,5.201925924749749,34.90041411003724,6426124000.768471
pfet,ff,0.3,2.0,125.0,0.9,1.02,0.30561803,2.31385298e-05,0.000126759753,3.48164481e-06,3.28957728e-15,0.71438197,5.478297631511575,36.40800825975123,6132837005.44579
pfet,ff,0.3,2.0,125.0,0.9,1.0,0.28561802999999997,2.06763777e-05,0.000119429172,3.14678304e-06,3.2601031e-15,0.71438197,5.776116771169256,37.952782407267584,5830411643.475993
pfet,ff,0.3,2.0,125.0,0.9,0.9800000000000001,0.26561803000000006,1.83623672e-05,0.000111948141,2.83225362e-06,3.22841366e-15,0.71438197,6.0966072500717665,39.52617103548799,5518840485.298429
pfet,ff,0.3,2.0,125.0,0.9,0.9600000000000001,0.24561803000000004,1.61993345e-05,0.000104334993,2.53754381e-06,3.19439736e-15,0.71438197,6.440696252058997,41.116528742808185,5198298145.791198
pfet,ff,0.3,2.0,125.0,0.9,0.9400000000000001,0.22561803000000002,1.41896802e-05,9.6615223e-05,2.26219554e-06,3.15795286e-15,0.71438197,6.8088372421529275,42.708608204576336,4869227312.777487
pfet,ff,0.3,2.0,125.0,0.9,0.92,0.20561803,1.23352097e-05,8.88231829e-05,2.00580309e-06,3.11899301e-15,0.71438197,7.2007841828582775,44.28310203670092,4532439981.226668
pfet,ff,0.3,2.0,125.0,0.9,0.9,0.18561803,1.06369385e-05,8.10037034e-05,1.76800868e-06,3.07744916e-15,0.71438197,7.6153212129599135,45.816349385796,4189229174.742815
pfet,ff,0.3,2.0,125.0,0.9,0.88,0.16561802999999997,9.09487026e-06,7.32133254e-05,1.54849446e-06,3.03327578e-15,0.71438197,8.04995819698477,47.280327628682635,3841478151.91582
pfet,ff,0.3,2.0,125.0,0.9,0.8600000000000001,0.14561803000000006,7.70775607e-06,6.55207406e-05,1.34696907e-06,2.9864552e-15,0.71438197,8.500624566340226,48.643092153556275,3491748257.777929
pfet,ff,0.3,2.0,125.0,0.9,0.8400000000000001,0.12561803000000005,6.47285734e-06,5.80059495e-05,1.16314731e-06,2.93700248e-15,0.71438197,8.961413245050755,49.86982216379798,3143318282.681142
pfet,ff,0.3,2.0,125.0,0.9,0.8200000000000001,0.10561803000000003,5.38574231e-06,5.0757671e-05,9.96721828e-07,2.88496992e-15,0.71438197,9.424452207034761,50.92461063268698,2800145049.5130796
pfet,ff,0.3,2.0,125.0,0.9,0.8,0.08561803000000001,4.44015445e-06,4.3868723e-05,8.47327412e-07,2.83045115e-15,0.71438197,9.879999332005218,51.77304826767483,2466717757.1953926
pfet,ff,0.3,2.0,125.0,0.9,0.78,0.06561803,3.6279931e-06,3.74294759e-05,7.145007e-07,2.77358438e-15,0.71438197,10.31685421342174,52.38549927242899,2147793357.137369
pfet,ff,0.3,2.0,125.0,0.9,0.76,0.045618029999999976,2.93943931e-06,3.15200342e-05,5.9764086e-07,2.7145546e-15,0.71438197,10.723145088510094,52.740761734396806,1848026652.0907683
pfet,ff,0.3,2.0,125.0,0.9,0.74,0.02561802999999996,2.36324107e-06,2.62023637e-05,4.95979057e-07,2.65359427e-15,0.71438197,11.087469675702613,52.82957683432991,1571542323.064575
pfet,ff,0.3,2.0,125.0,0.9,0.72,0.005618029999999941,1.88714358e-06,2.15139234e-05,4.08564891e-07,2.59098244e-15,0.71438197,11.400257843655966,52.65729844613594,1321524685.5977902
pfet,ff,0.3,2.0,125.0,0.9,0.7,-0.014381970000000077,1.49841948e-06,1.74642464e-05,3.34275804e-07,2.52704199e-15,0.71438197,11.655111691420348,52.245021000682414,1099910944.469442
pfet,ff,0.3,2.0,125.0,0.9,0.6799999999999999,-0.034381970000000095,1.18443028e-06,1.40352896e-05,2.71850567e-07,2.46213493e-15,0.71438197,11.849823359801306,51.628693494687475,907255605.835652
pfet,ff,0.3,2.0,125.0,0.9,0.6600000000000001,-0.05438196999999989,9.33143561e-07,1.11854111e-05,2.19942088e-07,2.39665589e-15,0.71438197,11.986806283068807,50.85616491919455,742790600.2308719
pfet,ff,0.3,2.0,125.0,0.9,0.6400000000000001,-0.07438196999999991,7.33542453e-07,8.85592647e-06,1.77180069e-07,2.33102383e-15,0.71438197,12.07282064423339,49.9826335997194,604654682.2984902
pfet,ff,0.3,2.0,125.0,0.9,0.6200000000000001,-0.09438196999999993,5.75891055e-07,6.97868604e-06,1.42232393e-07,2.26567253e-15,0.71438197,12.118066393651485,49.06537739261689,490226352.1517845
pfet,ff,0.3,2.0,125.0,0.9,0.6000000000000001,-0.11438196999999994,4.51850991e-07,5.48316269e-06,1.13855855e-07,2.20104012e-15,0.71438197,12.134891367318037,48.158811771252346,396481844.1794481
pfet,ff,0.3,2.0,125.0,0.9,0.5800000000000001,-0.13438196999999996,3.54470328e-07,4.3020058e-06,9.09308723e-08,2.13755825e-15,0.71438197,12.136434167206234,47.31072837184253,320311967.3019455
pfet,ff,0.3,2.0,125.0,0.9,0.56,-0.15438196999999998,2.78080725e-07,3.37464435e-06,7.2479194e-08,2.07564153e-15,0.71438197,12.13548457916312,46.56018042915875,258759194.06933245
pfet,ff,0.3,2.0,125.0,0.9,0.54,-0.17438197,2.1814144e-07,2.64904966e-06,5.76670145e-08,2.01567775e-15,0.71438197,12.143725007041304,45.93700025861405,209165055.220213
pfet,ff,0.3,2.0,125.0,0.9,0.52,-0.19438197000000002,1.71063134e-07,2.08207425e-06,4.57975309e-08,1.95801936e-15,0.71438197,12.17137907692022,45.46258737280528,169238576.25792357
pfet,ff,0.3,2.0,125.0,0.9,0.5,-0.21438197000000003,1.34034941e-07,1.63887009e-06,3.62971965e-08,1.90297665e-15,0.71438197,12.227185521721534,45.15142347150695,137066461.59266296
pfet,ff,0.3,2.0,125.0,0.9,0.48,-0.23438197000000005,1.04868573e-07,1.29183023e-06,2.86991933e-08,1.85081292e-15,0.71438197,12.318564018221169,45.012771491385436,111086952.39713372
pfet,ff,0.3,2.0,125.0,0.9,0.45999999999999996,-0.25438197000000007,8.18655682e-08,1.01937625e-06,2.26265958e-08,1.80174165e-15,0.71438197,12.45183136712169,45.05212622395455,90045522.92942758
pfet,ff,0.3,2.0,125.0,0.9,0.43999999999999995,-0.2743819700000001,6.3708589e-08,8.04789387e-07,1.77767031e-08,1.75592562e-15,0.71438197,12.632353025429587,45.27213974789285,72945122.29336135
pfet,ff,0.3,2.0,125.0,0.9,0.42000000000000015,-0.2943819699999999,4.93747736e-08,6.35184125e-07,1.39072466e-08,1.71347801e-15,0.71438197,12.864547595616722,45.6728886219649,58998535.538399085
pfet,ff,0.3,2.0,125.0,0.9,0.40000000000000013,-0.3143819699999999,3.80678739e-08,5.00657556e-07,1.08246764e-08,1.67446496e-15,0.71438197,13.151707849909632,46.251503278194996,47586618.25548586
pfet,ff,0.3,2.0,125.0,0.9,0.3800000000000001,-0.3343819699999999,2.91656722e-08,3.9360936e-07,8.37443797e-09,1.63890921e-15,0.71438197,13.495638204423075,47.0012867024675,38223517.757421926
pfet,ff,0.3,2.0,125.0,0.9,0.3600000000000001,-0.35438196999999994,2.21794763e-08,3.0820956e-07,6.43301539e-09,1.60679448e-15,0.71438197,13.896160388602143,47.910589562572156,30528530.930836968
pfet,ff,0.3,2.0,125.0,0.9,0.3400000000000001,-0.37438196999999995,1.6723013e-08,2.39985506e-07,4.9014756e-09,1.5780734e-15,0.71438197,14.350614090893789,48.961889354299764,24203487.334815804
pfet,ff,0.3,2.0,125.0,0.9,0.32000000000000006,-0.39438196999999997,1.24886443e-08,1.85499068e-07,3.70026982e-09,1.55266998e-15,0.71438197,14.853419117718007,50.13122745735336,19014403.57025491
pfet,ff,0.3,2.0,125.0,0.9,0.30000000000000004,-0.41438197,9.22930397e-09,1.42093787e-07,2.76508228e-09,1.53048631e-15,0.71438197,15.395937490181073,51.38862884036854,14776302.43141273
pfet,ff,0.3,2.0,125.0,0.9,0.28,-0.43438197,6.74494503e-09,1.07694675e-07,2.04356039e-09,1.51140789e-15,0.71438197,15.966723897822485,52.69953142906631,11340512.368851775
pfet,ff,0.3,2.0,125.0,0.9,0.26,-0.45438197,4.87254478e-09,8.06514622e-08,1.49279494e-09,1.49530862e-15,0.71438197,16.55222596025069,54.02715405774352,8584233.853155443
pfet,ff,0.3,2.0,125.0,0.9,0.24,-0.47438197000000004,3.47885569e-09,5.96201779e-08,1.07743244e-09,1.48205524e-15,0.71438197,17.13787038403999,55.33542121675862,6402491.462331173
pfet,ff,0.3,2.0,125.0,0.9,0.21999999999999997,-0.49438197000000006,2.45517063e-09,4.34794924e-08,7.68299104e-10,1.47151124e-15,0.71438197,17.709356681250295,56.591882215705404,4702632.19911694
pfet,ff,0.3,2.0,125.0,0.9,0.19999999999999996,-0.5143819700000001,1.71345065e-09,3.12771763e-08,5.41408052e-10,1.46354021e-15,0.71438197,18.253911368850922,57.770061203301054,3401284.8981454885
pfet,ff,0.3,2.0,125.0,0.9,0.17999999999999994,-0.5343819700000001,1.18327791e-09,2.21997956e-08,3.77221339e-10,1.45800863e-15,0.71438197,18.76126936232588,58.85084777772872,2423310.2141307
pfet,ff,0.3,2.0,125.0,0.9,0.16000000000000014,-0.5543819699999999,8.09252079e-10,1.5557248e-08,2.60055415e-10,1.45478817e-15,0.71438197,19.22422988301029,59.82281891726809,1701974.879343776
pfet,ff,0.3,2.0,125.0,0.9,0.14000000000000012,-0.5743819699999999,5.48615648e-10,1.07741291e-08,1.77551731e-10,1.45375747e-15,0.71438197,19.638756457781533,60.68163368117205,1179533.6836860646
pfet,ff,0.3,2.0,125.0,0.9,0.1200000000000001,-0.5943819699999999,3.69034941e-10,7.38206158e-09,1.20172639e-10,1.45480355e-15,0.71438197,20.003692766859167,61.428804771442195,807594.6684799929
pfet,ff,0.3,2.0,125.0,0.9,0.10000000000000009,-0.6143819699999999,2.46552123e-10,5.00999614e-09,8.07150093e-11,1.45782286e-15,0.71438197,20.320231191032978,62.07019219162748,546956.4735404927
pfet,ff,0.3,2.0,125.0,0.9,0.08000000000000007,-0.63438197,1.63757326e-10,3.37197231e-09,5.38529007e-11,1.46272201e-15,0.71438197,20.591276081291166,62.61449738398215,366895.4575350219
pfet,ff,0.3,2.0,125.0,0.9,0.06000000000000005,-0.65438197,1.08223568e-10,2.25330356e-09,3.57259186e-11,1.46941831e-15,0.71438197,20.820821209664793,63.071955832088804,244058.75265060845
pfet,ff,0.3,2.0,125.0,0.9,0.040000000000000036,-0.67438197,7.12218136e-11,1.49661347e-09,2.35860588e-11,1.47784011e-15,0.71438197,21.013414210502496,63.45330869776345,161176.72678975674
pfet,ff,0.3,2.0,125.0,0.9,0.020000000000000018,-0.69438197,4.67062345e-11,9.88945812e-10,1.55082362e-11,1.48792701e-15,0.71438197,21.173743132728887,63.76907078575448,105781.81145446659
pfet,ff,0.3,2.0,125.0,0.9,0.0,-0.71438197,3.05399048e-11,6.5069377e-10,1.01624753e-11,1.49962995e-15,0.71438197,21.306345722466038,64.02906287998555,69057.78984648902
pfet,ff,0.6,2.0,-40.0,0.9,1.8,0.7478267300000001,8.08311556e-05,0.000192205194,7.61427227e-06,7.433875e-15,1.05217327,2.3778602764402392,25.242752975525,4115001491.5554414
pfet,ff,0.6,2.0,-40.0,0.9,1.78,0.7278267300000001,7.70192954e-05,0.000188957142,7.01101569e-06,7.42532593e-15,1.05217327,2.4533740670912447,26.951464717090083,4050120286.3450847
pfet,ff,0.6,2.0,-40.0,0.9,1.76,0.7078267300000001,7.32737944e-05,0.000185570374,6.4594038e-06,7.41666531e-15,1.05217327,2.5325612726833207,28.728715489191124,3982172725.7518287
pfet,ff,0.6,2.0,-40.0,0.9,1.74,0.68782673,6.95973636e-05,0.000182051097,5.95326487e-06,7.40785684e-15,1.05217327,2.615775764816471,30.580043215849724,3911297505.966937
pfet,ff,0.6,2.0,-40.0,0.9,1.72,0.66782673,6.59925978e-05,0.000178404713,5.48743276e-06,7.39886233e-15,1.05217327,2.703404911270215,32.51150780387877,3837615930.453584
pfet,ff,0.6,2.0,-40.0,0.9,1.7,0.64782673,6.24619906e-05,0.000174635984,5.0575573e-06,7.38964097e-15,1.05217327,2.7958760571425016,34.52970943107258,3761235519.8519397
pfet,ff,0.6,2.0,-40.0,0.9,1.6800000000000002,0.6278267300000002,5.90079457e-05,0.00017074916,4.65995193e-06,7.38014838e-15,1.05217327,2.893663861272161,36.641828620751454,3682252909.2279487
pfet,ff,0.6,2.0,-40.0,0.9,1.6600000000000001,0.6078267300000002,5.56327858e-05,0.000166748081,4.29147172e-06,7.37033554e-15,1.05217327,2.997298779886015,38.8556867852318,3600756193.2842145
